InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
66,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-08-02 09:46:37,17.26,124.0,France
66,22,WHITE METAL LANTERN,1,2023-08-02 09:46:37,5.86,124.0,France
66,57,POPPY'S PLAYHOUSE BEDROOM,5,2023-08-02 09:46:37,38.2,124.0,France
66,35,HAND WARMER UNION JACK,3,2023-08-02 09:46:37,10.8,124.0,France
66,185,CREAM CUPID HEARTS COAT HANGER,3,2023-08-02 09:46:37,8.71,124.0,France
66,68,POPPY'S PLAYHOUSE BEDROOM,1,2023-08-02 09:46:37,47.76,124.0,France
67,4,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-06-09 13:08:06,17.29,127.0,Germany
67,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-06-09 13:08:06,17.26,127.0,Germany
67,22,WHITE METAL LANTERN,2,2023-06-09 13:08:06,5.86,127.0,Germany
67,40,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-06-09 13:08:06,15.19,127.0,Germany
67,180,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-06-09 13:08:06,29.56,127.0,Germany
67,171,BOX OF VINTAGE JIGSAW BLOCKS,1,2023-06-09 13:08:06,8.14,127.0,Germany
67,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-06-09 13:08:06,8.55,127.0,Germany
67,129,IVORY KNITTED MUG COSY,5,2023-06-09 13:08:06,19.87,127.0,Germany
68,182,ASSORTED COLOUR BIRD ORNAMENT,4,2023-11-16 22:51:56,10.51,78.0,Belgium
68,154,SET 7 BABUSHKA NESTING BOXES,1,2023-11-16 22:51:56,22.68,78.0,Belgium
68,195,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-16 22:51:56,6.38,78.0,Belgium
68,79,HAND WARMER RED POLKA DOT,5,2023-11-16 22:51:56,7.98,78.0,Belgium
68,68,POPPY'S PLAYHOUSE BEDROOM,1,2023-11-16 22:51:56,47.76,78.0,Belgium
69,185,CREAM CUPID HEARTS COAT HANGER,3,2023-02-07 05:45:50,8.71,105.0,United Kingdom
69,69,HAND WARMER RED POLKA DOT,5,2023-02-07 05:45:50,47.62,105.0,United Kingdom
69,22,WHITE METAL LANTERN,1,2023-02-07 05:45:50,5.86,105.0,United Kingdom
69,187,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-02-07 05:45:50,33.54,105.0,United Kingdom
70,172,POPPY'S PLAYHOUSE KITCHEN,4,2023-11-24 23:43:34,43.99,84.0,Belgium
70,65,WHITE METAL LANTERN,3,2023-11-24 23:43:34,38.03,84.0,Belgium
70,106,CREAM CUPID HEARTS COAT HANGER,1,2023-11-24 23:43:34,37.32,84.0,Belgium
70,52,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-11-24 23:43:34,34.67,84.0,Belgium
71,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-12-08 05:18:00,8.55,80.0,EIRE
71,13,POPPY'S PLAYHOUSE KITCHEN,3,2023-12-08 05:18:00,26.47,80.0,EIRE
71,24,HAND WARMER RED POLKA DOT,1,2023-12-08 05:18:00,10.76,80.0,EIRE
71,132,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-12-08 05:18:00,23.97,80.0,EIRE
72,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-26 09:55:19,17.29,53.0,EIRE
72,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-06-26 09:55:19,17.26,53.0,EIRE
72,22,WHITE METAL LANTERN,3,2023-06-26 09:55:19,5.86,53.0,EIRE
73,42,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-10 10:27:40,28.51,99.0,Finland
73,9,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-10 10:27:40,33.35,99.0,Finland
73,48,WHITE METAL LANTERN,4,2023-10-10 10:27:40,48.44,99.0,Finland
73,169,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-10-10 10:27:40,44.99,99.0,Finland
73,46,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-10 10:27:40,40.75,99.0,Finland
74,125,WHITE METAL LANTERN,2,2023-08-13 19:09:19,17.46,73.0,Spain
74,134,HAND WARMER RED POLKA DOT,4,2023-08-13 19:09:19,12.21,73.0,Spain
75,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-08-31 19:28:37,8.55,108.0,EIRE
75,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-31 19:28:37,26.47,108.0,EIRE
76,49,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-03-06 02:16:31,39.34,111.0,Finland
76,19,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-03-06 02:16:31,35.72,111.0,Finland
76,178,HAND WARMER UNION JACK,2,2023-03-06 02:16:31,6.62,111.0,Finland
76,170,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-03-06 02:16:31,12.14,111.0,Finland
77,100,CREAM CUPID HEARTS COAT HANGER,1,2023-04-29 13:33:14,23.03,106.0,Netherlands
78,7,RED WOOLLY HOTTIE WHITE HEART.,2,2023-12-09 19:25:45,42.06,129.0,EIRE
78,192,ASSORTED COLOUR BIRD ORNAMENT,5,2023-12-09 19:25:45,45.37,129.0,EIRE
78,73,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-12-09 19:25:45,10.98,129.0,EIRE
78,32,POPPY'S PLAYHOUSE BEDROOM,1,2023-12-09 19:25:45,45.03,129.0,EIRE
78,75,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-12-09 19:25:45,19.13,129.0,EIRE
79,48,WHITE METAL LANTERN,3,2023-08-09 15:11:36,48.44,70.0,Portugal
79,159,HAND WARMER UNION JACK,2,2023-08-09 15:11:36,17.75,70.0,Portugal
79,49,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-08-09 15:11:36,39.34,70.0,Portugal
79,90,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-08-09 15:11:36,23.42,70.0,Portugal
79,43,CREAM CUPID HEARTS COAT HANGER,3,2023-08-09 15:11:36,13.21,70.0,Portugal
79,197,HAND WARMER RED POLKA DOT,2,2023-08-09 15:11:36,28.46,70.0,Portugal
80,141,HAND WARMER UNION JACK,4,2023-04-26 11:17:47,32.04,36.0,France
80,63,POPPY'S PLAYHOUSE KITCHEN,3,2023-04-26 11:17:47,46.25,36.0,France
80,198,WHITE METAL LANTERN,2,2023-04-26 11:17:47,18.8,36.0,France
80,30,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-04-26 11:17:47,27.04,36.0,France
81,4,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-04-11 18:14:06,17.29,7.0,France
81,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-04-11 18:14:06,17.26,7.0,France
81,22,WHITE METAL LANTERN,3,2023-04-11 18:14:06,5.86,7.0,France
81,182,ASSORTED COLOUR BIRD ORNAMENT,5,2023-04-11 18:14:06,10.51,7.0,France
82,139,CREAM CUPID HEARTS COAT HANGER,1,2023-06-25 16:09:57,37.49,27.0,Switzerland
82,97,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-06-25 16:09:57,29.91,27.0,Switzerland
83,97,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-08-27 05:26:36,29.91,146.0,Switzerland
83,68,POPPY'S PLAYHOUSE BEDROOM,3,2023-08-27 05:26:36,47.76,146.0,Switzerland
83,119,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-08-27 05:26:36,35.46,146.0,Switzerland
83,177,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-08-27 05:26:36,49.89,146.0,Switzerland
83,51,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-08-27 05:26:36,37.6,146.0,Switzerland
84,95,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-07-04 03:02:30,25.71,142.0,France
84,182,ASSORTED COLOUR BIRD ORNAMENT,2,2023-07-04 03:02:30,10.51,142.0,France
84,191,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-07-04 03:02:30,46.01,142.0,France
85,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-04 09:23:15,8.55,111.0,Finland
85,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-09-04 09:23:15,26.47,111.0,Finland
85,48,WHITE METAL LANTERN,3,2023-09-04 09:23:15,48.44,111.0,Finland
85,107,POPPY'S PLAYHOUSE KITCHEN,1,2023-09-04 09:23:15,11.95,111.0,Finland
85,5,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-09-04 09:23:15,26.46,111.0,Finland
85,31,RED WOOLLY HOTTIE WHITE HEART.,2,2023-09-04 09:23:15,18.31,111.0,Finland
86,144,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-02-25 07:12:21,46.3,49.0,EIRE
87,4,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-06-26 10:55:14,17.29,13.0,Belgium
87,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-06-26 10:55:14,17.26,13.0,Belgium
87,22,WHITE METAL LANTERN,3,2023-06-26 10:55:14,5.86,13.0,Belgium
87,60,CREAM CUPID HEARTS COAT HANGER,2,2023-06-26 10:55:14,18.56,13.0,Belgium
87,53,CREAM CUPID HEARTS COAT HANGER,3,2023-06-26 10:55:14,47.95,13.0,Belgium
87,124,POPPY'S PLAYHOUSE KITCHEN,3,2023-06-26 10:55:14,7.37,13.0,Belgium
88,197,HAND WARMER RED POLKA DOT,1,2023-08-12 18:06:58,28.46,141.0,Belgium
88,182,ASSORTED COLOUR BIRD ORNAMENT,1,2023-08-12 18:06:58,10.51,141.0,Belgium
88,68,POPPY'S PLAYHOUSE BEDROOM,3,2023-08-12 18:06:58,47.76,141.0,Belgium
88,160,SET 7 BABUSHKA NESTING BOXES,4,2023-08-12 18:06:58,39.45,141.0,Belgium
88,172,POPPY'S PLAYHOUSE KITCHEN,3,2023-08-12 18:06:58,43.99,141.0,Belgium
88,88,RED WOOLLY HOTTIE WHITE HEART.,3,2023-08-12 18:06:58,38.68,141.0,Belgium
89,108,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-03-14 20:24:57,38.84,20.0,Belgium
89,63,POPPY'S PLAYHOUSE KITCHEN,5,2023-03-14 20:24:57,46.25,20.0,Belgium
89,198,WHITE METAL LANTERN,5,2023-03-14 20:24:57,18.8,20.0,Belgium
89,47,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-03-14 20:24:57,48.57,20.0,Belgium
89,19,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-03-14 20:24:57,35.72,20.0,Belgium
89,112,IVORY KNITTED MUG COSY,3,2023-03-14 20:24:57,15.58,20.0,Belgium
89,26,HAND WARMER UNION JACK,3,2023-03-14 20:24:57,20.4,20.0,Belgium
90,72,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-15 06:14:01,17.42,5.0,Netherlands
90,143,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-09-15 06:14:01,44.75,5.0,Netherlands
91,6,HAND WARMER RED POLKA DOT,5,2023-02-17 01:47:04,44.79,32.0,Finland
91,21,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-02-17 01:47:04,13.89,32.0,Finland
91,106,CREAM CUPID HEARTS COAT HANGER,2,2023-02-17 01:47:04,37.32,32.0,Finland
91,186,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-02-17 01:47:04,7.57,32.0,Finland
91,49,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-02-17 01:47:04,39.34,32.0,Finland
91,10,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-02-17 01:47:04,30.24,32.0,Finland
91,95,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-02-17 01:47:04,25.71,32.0,Finland
92,167,ASSORTED COLOUR BIRD ORNAMENT,2,2023-10-17 14:37:54,23.57,98.0,Finland
93,77,POPPY'S PLAYHOUSE KITCHEN,1,2023-06-03 18:21:50,5.4,117.0,Switzerland
93,28,CREAM CUPID HEARTS COAT HANGER,5,2023-06-03 18:21:50,41.48,117.0,Switzerland
94,197,HAND WARMER RED POLKA DOT,5,2023-10-18 17:54:28,28.46,98.0,Finland
94,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-10-18 17:54:28,17.26,98.0,Finland
94,56,SET 7 BABUSHKA NESTING BOXES,5,2023-10-18 17:54:28,46.4,98.0,Finland
94,192,ASSORTED COLOUR BIRD ORNAMENT,5,2023-10-18 17:54:28,45.37,98.0,Finland
94,69,HAND WARMER RED POLKA DOT,5,2023-10-18 17:54:28,47.62,98.0,Finland
94,196,POPPY'S PLAYHOUSE BEDROOM,3,2023-10-18 17:54:28,41.75,98.0,Finland
95,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-09 07:58:11,8.55,13.0,Belgium
95,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-09-09 07:58:11,26.47,13.0,Belgium
95,92,ASSORTED COLOUR BIRD ORNAMENT,4,2023-09-09 07:58:11,8.16,13.0,Belgium
95,94,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-09-09 07:58:11,48.57,13.0,Belgium
96,132,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-09-24 18:51:36,23.97,77.0,Belgium
96,78,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-09-24 18:51:36,14.23,77.0,Belgium
96,150,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-09-24 18:51:36,36.06,77.0,Belgium
96,183,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-09-24 18:51:36,17.79,77.0,Belgium
96,44,ASSORTED COLOUR BIRD ORNAMENT,4,2023-09-24 18:51:36,6.43,77.0,Belgium
97,143,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-07-03 16:29:35,44.75,16.0,Germany
98,169,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-08-14 09:50:37,44.99,133.0,Finland
98,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-08-14 09:50:37,26.47,133.0,Finland
98,87,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-08-14 09:50:37,43.14,133.0,Finland
98,140,POPPY'S PLAYHOUSE KITCHEN,4,2023-08-14 09:50:37,9.49,133.0,Finland
98,200,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-08-14 09:50:37,9.27,133.0,Finland
98,150,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-08-14 09:50:37,36.06,133.0,Finland
98,37,IVORY KNITTED MUG COSY,5,2023-08-14 09:50:37,35.22,133.0,Finland
99,76,WHITE METAL LANTERN,4,2023-05-25 06:07:24,13.96,99.0,Finland
99,93,RED WOOLLY HOTTIE WHITE HEART.,2,2023-05-25 06:07:24,42.38,99.0,Finland
99,138,SET 7 BABUSHKA NESTING BOXES,3,2023-05-25 06:07:24,23.17,99.0,Finland
99,66,RED WOOLLY HOTTIE WHITE HEART.,5,2023-05-25 06:07:24,43.69,99.0,Finland
99,163,BOX OF VINTAGE JIGSAW BLOCKS,1,2023-05-25 06:07:24,29.79,99.0,Finland
99,186,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-05-25 06:07:24,7.57,99.0,Finland
100,4,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-09-09 20:36:56,17.29,88.0,Belgium
100,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-09-09 20:36:56,17.26,88.0,Belgium
100,22,WHITE METAL LANTERN,3,2023-09-09 20:36:56,5.86,88.0,Belgium
101,163,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-11-28 18:50:27,29.79,46.0,Portugal
101,76,WHITE METAL LANTERN,5,2023-11-28 18:50:27,13.96,46.0,Portugal
101,15,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-11-28 18:50:27,7.3,46.0,Portugal
101,129,IVORY KNITTED MUG COSY,1,2023-11-28 18:50:27,19.87,46.0,Portugal
101,182,ASSORTED COLOUR BIRD ORNAMENT,2,2023-11-28 18:50:27,10.51,46.0,Portugal
101,80,CREAM CUPID HEARTS COAT HANGER,5,2023-11-28 18:50:27,37.21,46.0,Portugal
101,34,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-11-28 18:50:27,26.86,46.0,Portugal
102,103,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-05-14 17:53:20,21.27,14.0,Finland
102,107,POPPY'S PLAYHOUSE KITCHEN,2,2023-05-14 17:53:20,11.95,14.0,Finland
102,87,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-05-14 17:53:20,43.14,14.0,Finland
102,78,BOX OF VINTAGE JIGSAW BLOCKS,2,2023-05-14 17:53:20,14.23,14.0,Finland
103,198,WHITE METAL LANTERN,1,2023-04-17 18:24:42,18.8,104.0,Norway
103,124,POPPY'S PLAYHOUSE KITCHEN,4,2023-04-17 18:24:42,7.37,104.0,Norway
103,197,HAND WARMER RED POLKA DOT,1,2023-04-17 18:24:42,28.46,104.0,Norway
103,98,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-04-17 18:24:42,29.7,104.0,Norway
104,106,CREAM CUPID HEARTS COAT HANGER,5,2023-07-13 07:38:33,37.32,11.0,Norway
104,78,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-07-13 07:38:33,14.23,11.0,Norway
104,26,HAND WARMER UNION JACK,5,2023-07-13 07:38:33,20.4,11.0,Norway
104,125,WHITE METAL LANTERN,1,2023-07-13 07:38:33,17.46,11.0,Norway
105,24,HAND WARMER RED POLKA DOT,5,2023-05-25 01:46:13,10.76,63.0,Norway
105,78,BOX OF VINTAGE JIGSAW BLOCKS,1,2023-05-25 01:46:13,14.23,63.0,Norway
105,81,HAND WARMER UNION JACK,1,2023-05-25 01:46:13,9.4,63.0,Norway
105,194,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-05-25 01:46:13,23.15,63.0,Norway
106,96,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-02-24 15:00:04,31.43,13.0,Belgium
106,55,IVORY KNITTED MUG COSY,3,2023-02-24 15:00:04,15.34,13.0,Belgium
106,148,HAND WARMER RED POLKA DOT,1,2023-02-24 15:00:04,47.11,13.0,Belgium
107,115,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-11-07 22:01:02,5.45,51.0,Germany
107,54,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-11-07 22:01:02,44.34,51.0,Germany
107,86,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-11-07 22:01:02,33.55,51.0,Germany
108,27,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-02-27 20:35:45,5.99,75.0,France
108,184,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-02-27 20:35:45,32.62,75.0,France
109,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-08 07:01:48,17.29,3.0,Australia
109,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-06-08 07:01:48,17.26,3.0,Australia
109,22,WHITE METAL LANTERN,3,2023-06-08 07:01:48,5.86,3.0,Australia
109,6,HAND WARMER RED POLKA DOT,5,2023-06-08 07:01:48,44.79,3.0,Australia
109,188,IVORY KNITTED MUG COSY,2,2023-06-08 07:01:48,42.56,3.0,Australia
109,123,HAND WARMER RED POLKA DOT,5,2023-06-08 07:01:48,7.11,3.0,Australia
109,29,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-06-08 07:01:48,23.12,3.0,Australia
109,159,HAND WARMER UNION JACK,5,2023-06-08 07:01:48,17.75,3.0,Australia
110,109,CREAM CUPID HEARTS COAT HANGER,5,2023-09-27 23:50:17,10.13,110.0,Portugal
110,107,POPPY'S PLAYHOUSE KITCHEN,1,2023-09-27 23:50:17,11.95,110.0,Portugal
110,149,SET 7 BABUSHKA NESTING BOXES,2,2023-09-27 23:50:17,20.73,110.0,Portugal
111,168,HAND WARMER UNION JACK,2,2023-10-06 09:40:48,41.93,96.0,Belgium
111,58,IVORY KNITTED MUG COSY,4,2023-10-06 09:40:48,16.85,96.0,Belgium
111,25,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-06 09:40:48,46.49,96.0,Belgium
111,96,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-10-06 09:40:48,31.43,96.0,Belgium
111,68,POPPY'S PLAYHOUSE BEDROOM,2,2023-10-06 09:40:48,47.76,96.0,Belgium
112,70,RED WOOLLY HOTTIE WHITE HEART.,3,2023-02-02 10:13:30,25.86,98.0,Finland
112,120,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-02-02 10:13:30,40.16,98.0,Finland
112,173,HAND WARMER UNION JACK,5,2023-02-02 10:13:30,32.48,98.0,Finland
112,30,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-02-02 10:13:30,27.04,98.0,Finland
112,108,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-02-02 10:13:30,38.84,98.0,Finland
112,13,POPPY'S PLAYHOUSE KITCHEN,4,2023-02-02 10:13:30,26.47,98.0,Finland
113,107,POPPY'S PLAYHOUSE KITCHEN,4,2023-05-16 18:37:30,11.95,6.0,Belgium
114,26,HAND WARMER UNION JACK,3,2023-11-24 12:09:01,20.4,110.0,Portugal
114,2,HAND WARMER RED POLKA DOT,3,2023-11-24 12:09:01,41.72,110.0,Portugal
114,71,IVORY KNITTED MUG COSY,5,2023-11-24 12:09:01,10.34,110.0,Portugal
114,18,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-11-24 12:09:01,45.01,110.0,Portugal
114,149,SET 7 BABUSHKA NESTING BOXES,4,2023-11-24 12:09:01,20.73,110.0,Portugal
115,173,HAND WARMER UNION JACK,4,2023-01-15 17:55:03,32.48,83.0,Spain
115,129,IVORY KNITTED MUG COSY,5,2023-01-15 17:55:03,19.87,83.0,Spain
115,198,WHITE METAL LANTERN,2,2023-01-15 17:55:03,18.8,83.0,Spain
115,28,CREAM CUPID HEARTS COAT HANGER,5,2023-01-15 17:55:03,41.48,83.0,Spain
115,70,RED WOOLLY HOTTIE WHITE HEART.,3,2023-01-15 17:55:03,25.86,83.0,Spain
115,102,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-01-15 17:55:03,11.19,83.0,Spain
116,34,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-06-25 06:38:10,26.86,111.0,Finland
116,92,ASSORTED COLOUR BIRD ORNAMENT,1,2023-06-25 06:38:10,8.16,111.0,Finland
116,15,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-06-25 06:38:10,7.3,111.0,Finland
117,121,HAND WARMER RED POLKA DOT,1,2023-04-29 07:11:45,17.61,120.0,Spain
117,132,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-04-29 07:11:45,23.97,120.0,Spain
117,89,RED WOOLLY HOTTIE WHITE HEART.,3,2023-04-29 07:11:45,25.25,120.0,Spain
117,134,HAND WARMER RED POLKA DOT,3,2023-04-29 07:11:45,12.21,120.0,Spain
117,122,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-04-29 07:11:45,45.75,120.0,Spain
117,63,POPPY'S PLAYHOUSE KITCHEN,2,2023-04-29 07:11:45,46.25,120.0,Spain
117,8,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-04-29 07:11:45,12.59,120.0,Spain
118,48,WHITE METAL LANTERN,5,2023-01-14 08:05:40,48.44,122.0,United Kingdom
118,45,POPPY'S PLAYHOUSE KITCHEN,2,2023-01-14 08:05:40,49.35,122.0,United Kingdom
118,68,POPPY'S PLAYHOUSE BEDROOM,5,2023-01-14 08:05:40,47.76,122.0,United Kingdom
118,115,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-01-14 08:05:40,5.45,122.0,United Kingdom
118,71,IVORY KNITTED MUG COSY,2,2023-01-14 08:05:40,10.34,122.0,United Kingdom
118,13,POPPY'S PLAYHOUSE KITCHEN,4,2023-01-14 08:05:40,26.47,122.0,United Kingdom
118,161,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-01-14 08:05:40,39.65,122.0,United Kingdom
118,96,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-01-14 08:05:40,31.43,122.0,United Kingdom
119,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-01-24 23:49:08,8.55,124.0,France
119,13,POPPY'S PLAYHOUSE KITCHEN,3,2023-01-24 23:49:08,26.47,124.0,France
119,38,POPPY'S PLAYHOUSE BEDROOM,3,2023-01-24 23:49:08,14.57,124.0,France
119,28,CREAM CUPID HEARTS COAT HANGER,1,2023-01-24 23:49:08,41.48,124.0,France
119,53,CREAM CUPID HEARTS COAT HANGER,4,2023-01-24 23:49:08,47.95,124.0,France
120,21,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-09-09 17:11:28,13.89,8.0,EIRE
120,119,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-09 17:11:28,35.46,8.0,EIRE
120,109,CREAM CUPID HEARTS COAT HANGER,3,2023-09-09 17:11:28,10.13,8.0,EIRE
120,136,IVORY KNITTED MUG COSY,2,2023-09-09 17:11:28,49.31,8.0,EIRE
120,61,SET 7 BABUSHKA NESTING BOXES,3,2023-09-09 17:11:28,41.99,8.0,EIRE
120,128,RED WOOLLY HOTTIE WHITE HEART.,2,2023-09-09 17:11:28,27.78,8.0,EIRE
120,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-09-09 17:11:28,8.55,8.0,EIRE
121,40,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-07-19 05:26:42,15.19,17.0,Portugal
121,105,POPPY'S PLAYHOUSE KITCHEN,4,2023-07-19 05:26:42,22.41,17.0,Portugal
121,5,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-07-19 05:26:42,26.46,17.0,Portugal
121,192,ASSORTED COLOUR BIRD ORNAMENT,3,2023-07-19 05:26:42,45.37,17.0,Portugal
121,132,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-07-19 05:26:42,23.97,17.0,Portugal
121,63,POPPY'S PLAYHOUSE KITCHEN,5,2023-07-19 05:26:42,46.25,17.0,Portugal
122,73,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-08-20 02:13:39,10.98,55.0,EIRE
122,140,POPPY'S PLAYHOUSE KITCHEN,4,2023-08-20 02:13:39,9.49,55.0,EIRE
122,176,POPPY'S PLAYHOUSE BEDROOM,3,2023-08-20 02:13:39,46.2,55.0,EIRE
122,172,POPPY'S PLAYHOUSE KITCHEN,3,2023-08-20 02:13:39,43.99,55.0,EIRE
122,10,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-08-20 02:13:39,30.24,55.0,EIRE
122,125,WHITE METAL LANTERN,5,2023-08-20 02:13:39,17.46,55.0,EIRE
122,120,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-08-20 02:13:39,40.16,55.0,EIRE
122,155,ASSORTED COLOUR BIRD ORNAMENT,5,2023-08-20 02:13:39,31.55,55.0,EIRE
123,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-02-05 02:25:03,8.55,64.0,France
123,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-02-05 02:25:03,26.47,64.0,France
123,195,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-02-05 02:25:03,6.38,64.0,France
123,129,IVORY KNITTED MUG COSY,1,2023-02-05 02:25:03,19.87,64.0,France
123,158,POPPY'S PLAYHOUSE KITCHEN,1,2023-02-05 02:25:03,43.12,64.0,France
124,95,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-10-31 21:34:32,25.71,77.0,Belgium
124,39,SET 7 BABUSHKA NESTING BOXES,1,2023-10-31 21:34:32,9.77,77.0,Belgium
